dish_id,calories,mass,fat,carb,protein,calorie_category,protein_density,fat_cal_pct,carb_cal_pct,protein_cal_pct
dish_1550707236,127.391998,48.0,2.016,20.304001,6.48,Rendah (100-300 kkal),0.135,14.24265282345285,63.75283006394169,20.346646890646934
dish_1562963325,760.161926,379.0,31.468941,65.333321,51.822536,Tinggi (600-1000 kkal),0.1367349234828496,37.257912993658664,34.378633691264355,27.269208955356177
dish_1566329021,792.680847,486.0,28.006495,74.708344,59.259876,Tinggi (600-1000 kkal),0.1219339012345679,31.798226985544918,37.69907865580105,29.903523580405118
dish_1560799113,98.420006,37.0,3.589,12.21,4.07,Sangat Rendah (<100 kkal),0.11000000000000001,32.81954687139523,49.62405712513369,16.541352375044564
dish_1561491210,251.097473,276.0,18.868792,23.314337,22.313339,Rendah (100-300 kkal),0.08084543115942029,67.6307594700485,37.13989905426089,35.54530236152556
dish_1568144643,352.224365,212.0,22.987045,10.798034,27.062534,Sedang (300-600 kkal),0.12765346226415095,58.736256079274916,12.262676944566286,30.73329012886431
dish_1560444914,62.340004,166.0,0.242,15.915999,0.906,Sangat Rendah (<100 kkal),0.005457831325301205,3.4937437604270927,102.12382405365261,5.813281628920011
dish_1558629398,21.76,64.0,0.448,4.352,0.448,Sangat Rendah (<100 kkal),0.007,18.52941176470588,80.0,8.235294117647058
dish_1565107143,454.274597,655.0,13.240049,31.671951,46.109219,Sedang (300-600 kkal),0.07039575419847328,26.230927678309072,27.887934926724505,40.60030589824066
dish_1560441464,28.5,50.0,0.15,7.0,0.35,Sangat Rendah (<100 kkal),0.006999999999999999,4.7368421052631575,98.24561403508771,4.912280701754386
dish_1551221892,138.869995,174.0,7.127,20.15,12.066,Rendah (100-300 kkal),0.0693448275862069,46.189243399915156,58.03989551522631,34.754807905048175
dish_1562611580,141.0,50.0,6.0,16.0,6.0,Rendah (100-300 kkal),0.12,38.297872340425535,45.39007092198582,17.02127659574468
dish_1563389079,50.428173,119.0,0.961533,10.105691,1.918856,Sangat Rendah (<100 kkal),0.01612484033613445,17.160639549642216,80.1590888490051,15.220507790357582
dish_1560526530,245.280746,242.0,13.31213,26.787249,6.892025,Rendah (100-300 kkal),0.02847944214876033,48.84572961956011,43.684226237635464,11.239406455490803
dish_1561752449,287.849854,134.0,14.534126,14.237979,24.759119,Rendah (100-300 kkal),0.1847695447761194,45.44283493018552,19.785285699675914,34.40560230404008
dish_1551225764,105.32,117.0,1.098,23.455,2.821,Rendah (100-300 kkal),0.02411111111111111,9.382833270034183,89.08089631598936,10.71401443220661
dish_1551232936,14.0,35.0,0.07,3.15,0.7,Sangat Rendah (<100 kkal),0.02,4.500000000000001,90.0,20.0
dish_1559846450,114.972008,201.0,0.201,30.551998,0.804,Rendah (100-300 kkal),0.004,1.5734264639441629,106.29369193934579,2.797202602567401
dish_1561393619,234.040009,284.0,7.892,21.104,20.116001,Rendah (100-300 kkal),0.07083098943661972,30.348657181943622,36.06904663894454,34.38044817371375
dish_1562947376,36.5,73.0,0.073,9.49,0.365,Sangat Rendah (<100 kkal),0.005,1.7999999999999998,104.0,4.0
dish_1564773976,516.089478,463.0,22.14978,26.4142,52.714333,Sedang (300-600 kkal),0.11385385097192226,38.62663908059757,20.472573943853977,40.85673918738564
dish_1563205877,56.0,35.0,3.5,1.05,4.9,Sangat Rendah (<100 kkal),0.14,56.25,7.5,35.0
dish_1563910106,101.457962,84.0,7.423245,8.096603,1.529208,Rendah (100-300 kkal),0.01820485714285714,65.84914942407379,31.921015720777046,6.02893245578893
dish_1566591048,876.201843,481.0,42.708851,12.67119,102.963142,Tinggi (600-1000 kkal),0.2140605862785863,43.868848493166205,5.784598652116736,47.00430286586375
dish_1561663035,263.240997,99.0,9.306,33.165001,11.088,Rendah (100-300 kkal),0.11199999999999999,31.816472720622613,50.394887389064245,16.848439454892354
dish_1551566974,70.650002,85.0,5.157,4.806,3.093,Sangat Rendah (<100 kkal),0.036388235294117645,65.69426565621328,27.210190312521153,17.511676786647506
dish_1560787696,37.869999,7.0,2.94,0.098,2.59,Sangat Rendah (<100 kkal),0.37,69.8706118265279,1.035120175207821,27.356747487635264
dish_1565107066,127.279999,86.0,9.46,1.376,8.6,Rendah (100-300 kkal),0.09999999999999999,66.89189241744103,4.324324358299217,27.027027239370106
dish_1561481577,200.169998,37.0,15.54,0.518,13.690001,Rendah (100-300 kkal),0.37000002702702706,69.87061067962841,1.0351201582167175,27.356749036886143
dish_1561737839,210.899994,370.0,1.11,51.799999,2.59,Rendah (100-300 kkal),0.006999999999999999,4.736842240023961,98.24561493349307,4.91228084150633
dish_1563827060,146.244995,55.0,5.17,18.425001,6.16,Rendah (100-300 kkal),0.112,31.81647344580921,50.39488975332114,16.848439838915517
dish_1562010085,440.321442,264.0,25.204319,11.446744,41.166977,Sedang (300-600 kkal),0.15593551893939395,51.51665337251507,10.398534259887349,37.397204018059156
dish_1566246513,436.955017,265.0,17.884998,4.43,61.169998,Sedang (300-600 kkal),0.23083018113207546,36.83788393256965,4.0553373483751525,55.99660891409333
dish_1556575124,4.48,28.0,0.056,0.952,0.196,Sangat Rendah (<100 kkal),0.007,11.249999999999998,84.99999999999999,17.5
dish_1561748950,197.252945,205.0,7.970456,14.045125,16.746489,Rendah (100-300 kkal),0.08169019024390244,36.36655665647983,28.48145055578258,33.95941997215808
dish_1562097624,77.586021,68.0,2.31068,12.609709,2.772815,Sangat Rendah (<100 kkal),0.04077669117647059,26.80395222226953,65.01021105335457,14.295436029642506
dish_1551492252,69.0,60.0,6.42,3.78,0.48,Sangat Rendah (<100 kkal),0.008,83.73913043478261,21.913043478260867,2.782608695652174
dish_1561996428,681.79126,674.0,33.374878,62.80088,32.820244,Tinggi (600-1000 kkal),0.04869472403560831,44.05657854868953,36.844637756136684,19.255303448741778
dish_1565721800,33.345001,171.0,0.7695,6.669,1.4535,Sangat Rendah (<100 kkal),0.0085,20.76923014637186,79.99999760083976,17.43589691300354
dish_1550796152,160.079987,305.0,0.606,41.360001,1.829,Rendah (100-300 kkal),0.00599672131147541,3.4070467534458255,103.34833672868801,4.570215263698142
dish_1561999355,463.290619,294.0,32.794403,14.452762,28.091318,Sedang (300-600 kkal),0.09554870068027212,63.707231464576665,12.478354973986642,24.25373348645335
dish_1559578551,124.429993,23.0,9.66,0.322,8.51,Rendah (100-300 kkal),0.37,69.87061391219397,1.0351202061065776,27.356748304245265
dish_1551377388,31.15,35.0,0.105,8.05,0.385,Sangat Rendah (<100 kkal),0.011000000000000001,3.033707865168539,103.37078651685394,4.943820224719101
dish_1561405887,213.343475,139.0,5.735158,15.94918,23.363749,Rendah (100-300 kkal),0.16808452517985611,24.19404765015663,29.903290925583732,43.80494692889013
dish_1565986702,211.343994,204.0,24.373022,6.954482,27.831074,Rendah (100-300 kkal),0.13642683333333333,103.79154564477473,13.162393439011092,52.674454519866785
dish_1551377135,4.18,19.0,0.057,0.627,0.589,Sangat Rendah (<100 kkal),0.031,12.272727272727273,60.00000000000001,56.36363636363636
dish_1561665747,486.296082,314.0,16.732693,68.086182,19.934381,Sedang (300-600 kkal),0.0634852898089172,30.967602366987613,56.00389106157758,16.396908581303354
dish_1561999332,260.530609,157.0,17.724403,12.260761,14.391317,Rendah (100-300 kkal),0.09166443949044586,61.22874683028127,18.82429254214809,22.095395324547066
dish_1551381249,20.59,71.0,0.213,6.39,0.781,Sangat Rendah (<100 kkal),0.011000000000000001,9.310344827586208,124.13793103448276,15.172413793103448
dish_1551492590,357.932007,160.0,28.653,7.446,18.050001,Sedang (300-600 kkal),0.11281250625000001,72.04636493992001,8.321133460411659,20.171429933059887
dish_1562168450,282.539978,431.0,4.983,44.834999,15.243999,Rendah (100-300 kkal),0.035368907192575405,15.87279800807516,63.47420187029249,21.581369274404064
dish_1550874153,5.33,13.0,0.026,1.3,0.117,Sangat Rendah (<100 kkal),0.009000000000000001,4.390243902439024,97.5609756097561,8.78048780487805
dish_1561406762,17.205421,35.0,0.414091,3.452406,0.310967,Sangat Rendah (<100 kkal),0.008884771428571428,21.66072541904089,80.26321471587356,7.229512140388776
dish_1561576707,324.142426,492.0,10.745476,19.872356,38.398155,Sedang (300-600 kkal),0.07804503048780488,29.83542919494284,24.522992864871075,47.38430013478088
dish_1558642420,38.950001,95.0,0.19,9.5,0.855,Sangat Rendah (<100 kkal),0.009,4.390243789724164,97.56097310498143,8.780487579448328
dish_1550781372,94.629997,182.0,0.646,20.094,3.393,Sangat Rendah (<100 kkal),0.01864285714285714,6.143929181356731,84.93712622647553,14.342175240690327
dish_1565118729,435.493286,248.0,24.26512,9.017551,41.902988,Sedang (300-600 kkal),0.1689636612903226,50.14683050704942,8.282608517643139,38.487838363597646
dish_1568320470,521.038635,341.0,24.96809,44.141685,29.330261,Sedang (300-600 kkal),0.08601249560117302,43.12785941487813,33.8874563495661,22.516764807661527
dish_1559845637,93.169998,121.0,0.121,20.57,2.42,Sangat Rendah (<100 kkal),0.02,1.1688311939214595,88.31169020739917,10.389610612635195
dish_1558372695,148.178009,43.0,11.739,1.806,8.299,Rendah (100-300 kkal),0.19299999999999998,71.30005370769965,4.875217347535018,22.40278447795853
dish_1550772454,22.75,65.0,0.26,4.55,1.56,Sangat Rendah (<100 kkal),0.024,10.285714285714285,80.0,27.42857142857143
dish_1562173111,792.179993,163.0,50.529999,68.459999,27.710001,Tinggi (600-1000 kkal),0.17000000613496932,57.40740677857538,34.56790103508711,13.991770175897386
dish_1563813806,81.119995,156.0,0.312,1.092,15.6,Sangat Rendah (<100 kkal),0.09999999999999999,3.4615386748976005,5.38461571650738,76.92308166439112
dish_1551125384,53.400002,142.0,0.72,10.872,2.868,Sangat Rendah (<100 kkal),0.02019718309859155,12.134831006186102,81.4381991970712,21.483145262803546
dish_1559678629,89.376663,80.0,8.445811,6.143951,9.622075,Sangat Rendah (<100 kkal),0.12027593750000001,85.04714368223841,27.496891442456295,43.063030894317464
dish_1557936555,149.279999,96.0,10.08,1.152,12.0,Rendah (100-300 kkal),0.125,60.77170458716308,3.086816740935267,32.154341051409034
dish_1563221640,469.186188,364.0,19.881496,39.257435,34.722008,Sedang (300-600 kkal),0.09539013186813187,38.13698454396957,33.468534244234824,29.601901239258133
dish_1558373074,73.839996,142.0,0.284,0.426,19.879999,Sangat Rendah (<100 kkal),0.13999999295774648,3.4615386490540976,2.307692432702732,107.69230810900912
dish_1566587958,398.49588,224.0,20.217819,8.818713,41.598316,Sedang (300-600 kkal),0.18570676785714285,45.66179479697506,8.85199917248831,41.755328561991654
dish_1565024707,299.297974,149.0,22.203999,2.894,21.394001,Rendah (100-300 kkal),0.14358389932885907,66.76824046927895,3.867717460726948,28.592242993265298
dish_1559849053,381.528015,125.0,28.844002,25.226002,13.461,Sedang (300-600 kkal),0.107688,68.04114188049861,26.447339129211784,14.112725116660178
dish_1550795331,146.639999,282.0,0.564,39.48,0.846,Rendah (100-300 kkal),0.003,3.461538485144152,107.69230842670696,2.307692323429435
dish_1551224208,61.920002,161.0,0.431,12.927001,4.651,Sangat Rendah (<100 kkal),0.028888198757763973,6.26453468137808,83.5077557006539,30.045218667790095
dish_1568060746,778.819946,395.0,53.007999,12.233,64.398003,Tinggi (600-1000 kkal),0.1630329189873418,61.255748963573666,6.282838575374648,33.074655229746774
dish_1558719514,433.285004,430.0,24.713001,49.695995,14.859,Sedang (300-600 kkal),0.03455581395348837,51.33272717649835,45.87834293014212,13.71752990555842
dish_1561060976,265.507263,266.0,11.454553,14.35657,28.171125,Rendah (100-300 kkal),0.10590648496240601,38.82793104608969,21.628892313955266,42.44121186244159
dish_1565728562,354.982239,262.0,14.151336,25.374428,29.570669,Sedang (300-600 kkal),0.11286514885496182,35.87842151167456,28.592335291456656,33.32073073098172
dish_1550779219,43.32,76.0,0.228,10.64,0.532,Sangat Rendah (<100 kkal),0.007,4.736842105263158,98.24561403508773,4.912280701754386
dish_1558457577,172.604996,111.0,11.655,1.332,13.875,Rendah (100-300 kkal),0.125,60.77170558840602,3.086816791792052,32.15434158116721
dish_1568401199,459.643372,343.0,22.450722,24.832966,37.956963,Sedang (300-600 kkal),0.11066169970845481,43.95940642433543,21.61063773590104,33.031663513250884
dish_1558721323,31.620001,93.0,0.186,7.44,0.744,Sangat Rendah (<100 kkal),0.008,5.294117479629428,94.11764408230096,9.411764408230095
dish_1566332116,153.550003,275.0,12.244,11.356,3.761,Rendah (100-300 kkal),0.013676363636363638,71.76554727908406,29.58254582385127,9.797459919294173
dish_1551485983,34.77,57.0,0.285,8.55,0.627,Sangat Rendah (<100 kkal),0.011,7.377049180327869,98.36065573770492,7.21311475409836
dish_1558115320,173.430008,30.0,14.85,6.81,6.72,Rendah (100-300 kkal),0.224,77.06278834975319,15.706624426840825,15.499047892565398
dish_1558639752,254.130997,220.0,13.213,32.438004,8.915,Rendah (100-300 kkal),0.040522727272727266,46.79358338959335,51.05713885032293,14.032133199398732
dish_1551324246,75.739998,14.0,5.88,0.196,5.18,Sangat Rendah (<100 kkal),0.37,69.8706118265279,1.035120175207821,27.356747487635264
dish_1551382115,59.799999,46.0,0.138,12.88,1.242,Sangat Rendah (<100 kkal),0.027,2.076923111654233,86.15384759454595,8.307692446616931
dish_1563222745,135.360001,48.0,5.76,15.36,5.76,Rendah (100-300 kkal),0.12,38.29787205749207,45.390070586657274,17.021276469996476
dish_1566587689,196.84697,270.0,7.475343,15.383455,18.580095,Rendah (100-300 kkal),0.06881516666666666,34.17786263105803,31.2597242416279,37.755409697187616
dish_1550862349,201.37999,292.0,0.798,51.060001,2.806,Rendah (100-300 kkal),0.00960958904109589,3.5663920730157948,101.42020763830608,5.573542833128555
dish_1561393550,172.480011,176.0,7.568,5.984,19.360001,Rendah (100-300 kkal),0.11000000568181818,39.48979339988563,13.877550135360323,44.89795863939271
dish_1565728684,493.299072,464.0,21.302763,44.040031,32.248196,Sedang (300-600 kkal),0.0695004224137931,38.86584789683123,35.710613297079135,26.14900195879549
dish_1558635865,20.159,19.0,0.456,4.18,0.589,Sangat Rendah (<100 kkal),0.031,20.358152686145147,82.94062205466541,11.687087653157398
dish_1559845370,94.309998,139.0,0.245,21.51,2.144,Sangat Rendah (<100 kkal),0.015424460431654676,2.338034192302708,91.23104848332201,9.093415525255342
dish_1558458438,3.22,14.0,0.056,0.504,0.406,Sangat Rendah (<100 kkal),0.029,15.652173913043477,62.60869565217391,50.43478260869565
dish_1561575506,562.043274,393.0,30.339838,23.645262,45.891098,Sedang (300-600 kkal),0.1167712417302799,48.58318827599741,16.82807220997008,32.66018836834262
dish_1550774244,90.779999,102.0,0.306,23.460001,1.122,Sangat Rendah (<100 kkal),0.011000000000000001,3.0337078985867802,103.37079206180645,4.943820279178457
dish_1564589072,419.31073,241.0,24.043901,31.756098,17.40756,Sedang (300-600 kkal),0.07223053941908714,51.607338786679755,30.293618291141755,16.605880798709826
dish_1567789190,507.388397,177.0,43.178196,7.1692,22.0734,Sedang (300-600 kkal),0.12470847457627118,76.58901273613476,5.651843867450521,17.4015804307011
dish_1559846688,82.832451,73.0,7.752181,3.110637,1.291914,Sangat Rendah (<100 kkal),0.017697452054794522,84.22982557886644,15.021344714283536,6.2386853674051
dish_1558723096,16.5,66.0,0.198,3.3,1.188,Sangat Rendah (<100 kkal),0.018,10.8,80.0,28.799999999999997
dish_1564675380,87.331001,23.0,6.463,0.713,6.693,Sangat Rendah (<100 kkal),0.291,66.60521388046382,3.265736070058329,30.655780528612052
dish_1560444616,265.871002,240.0,12.856999,24.958,12.831,Rendah (100-300 kkal),0.053462499999999996,43.5222307545973,37.549036656506075,19.304098458996293
dish_1562774346,422.651428,264.0,31.805714,4.186286,28.285715,Sedang (300-600 kkal),0.10714285984848484,67.72754261225398,3.9619276999106696,26.76978060511841
dish_1566246972,445.577026,200.0,18.292635,32.858715,36.084476,Sedang (300-600 kkal),0.18042238000000002,36.948429877082575,29.49767432578537,32.39347982003004
dish_1558635962,52.028999,9.0,4.455,2.043,2.016,Sangat Rendah (<100 kkal),0.224,77.06279338566556,15.706625453240031,15.499048905399853
dish_1558115641,584.526001,331.0,34.696999,41.082001,27.196001,Sedang (300-600 kkal),0.08216314501510574,53.42328492928752,28.11303581344023,18.61063559429241
dish_1565972363,289.639984,557.0,1.114,3.899,55.700001,Rendah (100-300 kkal),0.10000000179533214,3.46153865275728,5.384615682066879,76.92308255340879
dish_1561392570,149.804916,187.0,9.080466,16.931465,2.5906,Rendah (100-300 kkal),0.013853475935828877,54.55374642044457,45.20937083266347,6.9172629822108105
dish_1550778856,64.919998,12.0,5.04,0.168,4.44,Sangat Rendah (<100 kkal),0.37000000000000005,69.87061213402994,1.0351201797634066,27.35674760803289
dish_1551378397,44.799999,32.0,0.192,7.68,2.88,Sangat Rendah (<100 kkal),0.09,3.8571429432397975,68.57143010204085,25.71428628826532
dish_1551139066,42.050003,29.0,1.74,0.435,6.09,Sangat Rendah (<100 kkal),0.21,37.24137665340952,4.137930739267724,57.931030349748134
dish_1564415571,435.97464,754.0,5.317805,25.21866,61.925365,Sedang (300-600 kkal),0.08212913129973475,10.977758935703232,23.13773113041621,56.81556615311386
dish_1551234252,15.4,44.0,0.176,3.08,1.056,Sangat Rendah (<100 kkal),0.024,10.285714285714285,80.0,27.42857142857143
dish_1559319902,8.5,17.0,0.017,2.21,0.085,Sangat Rendah (<100 kkal),0.005,1.8000000000000003,104.0,4.0
dish_1561752970,642.29187,299.0,32.43063,31.769815,55.246094,Tinggi (600-1000 kkal),0.18476954515050167,45.442840495552275,19.785282351464296,34.405600681198095
dish_1562698132,128.096802,178.0,12.129619,7.157575,14.232164,Rendah (100-300 kkal),0.07995597752808989,85.22193317519357,22.35051894582036,44.44190261674136
dish_1566849208,19.6,70.0,0.28,3.71,1.54,Sangat Rendah (<100 kkal),0.022000000000000002,12.85714285714286,75.71428571428571,31.428571428571427
dish_1563996464,100.489189,146.0,7.867642,6.667095,3.017902,Rendah (100-300 kkal),0.020670561643835614,70.46407549373296,26.538556301812726,12.012842495922621
dish_1562615360,331.481995,191.0,20.402439,20.033928,17.89061,Sedang (300-600 kkal),0.09366811518324607,55.394245771931004,24.17498181160639,21.588635605985175
dish_1563476463,1067.511108,542.0,50.651024,65.623291,82.447823,Sangat Tinggi (>1000 kkal),0.15211775461254612,42.70299508677338,24.589267693128303,30.893476379638763
dish_1561663990,181.4897,115.0,5.211059,3.293709,28.614527,Rendah (100-300 kkal),0.24882197391304348,25.84142846673943,7.259274768760983,63.06589740354411
dish_1550710664,7.1,71.0,0.0,1.42,0.71,Sangat Rendah (<100 kkal),0.01,0.0,80.0,40.0
dish_1563567722,645.323669,576.0,50.287819,55.290188,40.357468,Tinggi (600-1000 kkal),0.07006504861111111,70.13385572875988,34.27129092331495,25.01533412685038
dish_1551567396,142.449997,147.0,6.056,4.795,18.556,Rendah (100-300 kkal),0.12623129251700682,38.26184706764157,13.46437374793346,52.105301202638856
dish_1562774159,90.76355,129.0,3.002097,15.496128,1.955,Sangat Rendah (<100 kkal),0.015155038759689923,29.76841804887535,68.29229575088237,8.615793454531032
dish_1562859116,145.040009,98.0,10.78,1.568,9.8,Rendah (100-300 kkal),0.1,66.89188774112665,4.324324055992027,27.02702534995017
dish_1550773038,20.65,59.0,0.236,4.13,1.416,Sangat Rendah (<100 kkal),0.023999999999999997,10.285714285714285,80.0,27.42857142857143
dish_1561662501,158.395508,165.0,7.063837,21.929186,6.882387,Rendah (100-300 kkal),0.04171143636363636,40.136575716528526,55.37830277358623,17.38025803105477
dish_1561999309,98.230621,127.0,5.124406,11.840761,3.291317,Sangat Rendah (<100 kkal),0.02591588188976378,46.95038423914677,48.21617080075265,13.402407381706361
dish_1551226442,87.440002,126.0,0.976,18.01,4.374,Sangat Rendah (<100 kkal),0.03471428571428571,10.045745424388254,82.38792126285634,20.00914867316677
dish_1550875058,138.210007,128.0,12.013,11.35,12.988,Rendah (100-300 kkal),0.10146875,78.22660771589427,32.84856211605575,37.58917398795877
dish_1560444785,313.079987,448.0,13.188,38.66,13.360001,Sedang (300-600 kkal),0.02982143080357143,37.91107861519107,49.3931284084281,17.06912170019989
dish_1561996554,29.200001,83.0,0.117,7.13,0.517,Sangat Rendah (<100 kkal),0.006228915662650603,3.6061642600628683,97.6712295318072,7.082191538281111
dish_1566588016,472.233398,374.0,21.992495,23.614738,42.93103,Sedang (300-600 kkal),0.11478885026737967,41.91411616338072,20.00259879967236,36.36424715559826
dish_1568313527,48.920002,71.0,3.496,4.577,1.518,Sangat Rendah (<100 kkal),0.021380281690140845,64.31725002791292,37.4243647823236,12.412100882579686
dish_1560527950,23.1,77.0,0.154,5.852,0.462,Sangat Rendah (<100 kkal),0.006,5.999999999999999,101.33333333333334,8.0
dish_1561062286,256.359406,167.0,8.381912,24.109251,18.915199,Rendah (100-300 kkal),0.1132646646706587,29.426346853058323,37.61789181240341,29.51356346956117
dish_1560801883,512.111267,315.0,22.146605,34.629459,42.559067,Sedang (300-600 kkal),0.1351081492063492,38.921120827439246,27.048386732721504,33.242046986636595
dish_1551322652,18.85,65.0,0.195,5.85,0.715,Sangat Rendah (<100 kkal),0.011,9.310344827586208,124.13793103448273,15.172413793103445
dish_1551374155,38.43,63.0,0.315,9.450001,0.693,Sangat Rendah (<100 kkal),0.011,7.377049180327869,98.36066614623992,7.21311475409836
dish_1551222791,75.970001,104.0,0.749,16.02,3.554,Sangat Rendah (<100 kkal),0.034173076923076924,8.873239319820463,84.34908405490215,18.712649483840337
dish_1551392752,35.0,25.0,0.15,6.0,2.25,Sangat Rendah (<100 kkal),0.09,3.8571428571428568,68.57142857142857,25.71428571428571
dish_1563378051,244.565094,332.0,5.441057,24.016302,21.790718,Rendah (100-300 kkal),0.06563469277108433,20.023099862321317,39.2800159780774,35.63994786598614
dish_1562789207,146.244995,55.0,5.17,18.425001,6.16,Rendah (100-300 kkal),0.112,31.81647344580921,50.39488975332114,16.848439838915517
dish_1558717886,73.839996,142.0,0.284,19.879999,0.426,Sangat Rendah (<100 kkal),0.003,3.4615386490540976,107.69230810900912,2.307692432702732
dish_1563811412,112.839996,217.0,0.434,1.519,21.700001,Rendah (100-300 kkal),0.10000000460829493,3.461538584244544,5.384615575491512,76.92308319472113
dish_1551228715,118.559998,98.0,5.828,17.475,9.618999,Rendah (100-300 kkal),0.09815305102040817,44.240891434562954,58.95749087310208,32.45276370534352
dish_1551135767,89.879997,140.0,9.608999,5.446,13.893,Sangat Rendah (<100 kkal),0.09923571428571429,96.21828425294675,24.236760933581248,61.829107537687165
dish_1562960437,97.290001,69.0,4.692,12.42,1.449,Sangat Rendah (<100 kkal),0.021,43.40425487301619,51.06382926237198,5.957446747276732
dish_1562010891,438.74292,341.0,26.274799,23.483953,28.742785,Sedang (300-600 kkal),0.08428969208211144,53.897893326688894,21.410217172279385,26.204671291333888
dish_1551566083,20.209999,43.0,0.043,5.16,0.387,Sangat Rendah (<100 kkal),0.009000000000000001,1.9148937117710891,102.12766462779142,7.6595748470843565
dish_1561666619,35.880001,52.0,0.104,9.360001,0.364,Sangat Rendah (<100 kkal),0.007,2.608695579467793,104.34783432698345,4.057970901394345
dish_1551225155,149.559998,250.0,1.452,33.360001,3.825,Rendah (100-300 kkal),0.015300000000000001,8.737630499299685,89.22172090427547,10.230008160337098
dish_1550792315,74.440002,175.0,0.362,18.219999,1.855,Sangat Rendah (<100 kkal),0.0106,4.3766790871391965,97.9043444947785,9.967759001403573
dish_1551133870,21.08,62.0,0.124,4.96,0.496,Sangat Rendah (<100 kkal),0.008,5.294117647058824,94.11764705882354,9.411764705882355
dish_1562862550,364.52002,257.0,19.189999,29.103001,18.829601,Sedang (300-600 kkal),0.0732669299610895,47.3801112487594,31.935695603220914,20.662350451972433
dish_1562613045,166.112,207.0,1.793,18.285999,21.533998,Rendah (100-300 kkal),0.10402897584541063,9.714529955692546,44.03293922172992,51.854165863995384
dish_1558378516,92.459999,134.0,0.268,24.120001,0.938,Sangat Rendah (<100 kkal),0.006999999999999999,2.6086956803882293,104.34783154172433,4.05797105838169
dish_1558463113,63.579998,139.0,0.321,14.696001,1.743,Sangat Rendah (<100 kkal),0.012539568345323741,4.543881866746834,92.45675660449061,10.965712833146048
dish_1550860820,175.660004,227.0,8.477,17.389999,8.487,Rendah (100-300 kkal),0.037387665198237885,43.43219757640448,39.59922259821877,19.325970184994418
dish_1562687527,203.221603,210.0,13.594805,18.88726,3.396128,Rendah (100-300 kkal),0.016172038095238095,60.20681029663957,37.175693373504195,6.684580674230781
dish_1561574848,182.258301,155.0,10.234437,4.81575,18.055315,Rendah (100-300 kkal),0.11648590322580646,50.53812775309478,10.569065932420825,39.62577265547977
dish_1562861103,94.607872,50.0,9.75394,1.899394,0.492727,Sangat Rendah (<100 kkal),0.00985454,92.78874806527728,8.030596016365319,2.083238908491674
dish_1565727765,26.32,77.0,0.308,5.237,1.83,Sangat Rendah (<100 kkal),0.02376623376623377,10.531914893617019,79.58966565349544,27.811550151975684
dish_1562959103,395.013611,255.0,22.101429,43.194996,23.418005,Sedang (300-600 kkal),0.0918353137254902,50.3559511522756,43.74026088938996,23.713618313775015
dish_1561749818,340.027893,395.0,15.126814,16.991819,33.491497,Sedang (300-600 kkal),0.0847886,40.038281800605105,19.988735453535277,39.39852899067901
dish_1551237274,9.2,23.0,0.046,2.07,0.46,Sangat Rendah (<100 kkal),0.02,4.5,90.0,20.0
dish_1561576618,57.924408,188.0,2.318721,8.419776,1.749612,Sangat Rendah (<100 kkal),0.009306446808510638,36.02710795076231,58.14319932281398,12.082036298066265
dish_1558463362,20.880001,116.0,0.232,4.524,1.044,Sangat Rendah (<100 kkal),0.009000000000000001,9.999999521072821,86.66666251596445,19.999999042145642
dish_1563567372,951.910889,590.0,66.170242,81.629341,75.377937,Tinggi (600-1000 kkal),0.12775921525423728,62.56175708060422,34.30125317118838,31.67436694801797
dish_1561404438,366.069214,169.0,23.856789,6.257735,32.327785,Sedang (300-600 kkal),0.19128866863905325,58.65314339162101,6.837761560577449,35.324232427805306
dish_1558380527,385.952026,112.0,30.576,4.704,21.616001,Sedang (300-600 kkal),0.19300000892857144,71.30005323511375,4.875217315221452,22.402785365868244
dish_1551377316,66.330002,67.0,0.201,0.134,16.08,Sangat Rendah (<100 kkal),0.23999999999999996,2.7272726450392697,0.8080807837153391,96.96969404584067
dish_1558725734,30.75,75.0,0.15,7.5,0.675,Sangat Rendah (<100 kkal),0.009000000000000001,4.390243902439024,97.5609756097561,8.78048780487805
dish_1560787817,292.229004,165.0,8.621,44.568001,9.818601,Rendah (100-300 kkal),0.059506672727272725,26.550752641924618,61.00421298359557,13.439598213187628
dish_1567801716,101.042,38.0,3.572,12.73,4.256,Rendah (100-300 kkal),0.112,31.816472358029337,50.394885295223766,16.84843926288078
dish_1551323662,173.690002,192.0,1.655,16.837999,23.303999,Rendah (100-300 kkal),0.12137499479166668,8.57562313805489,38.777128921905366,53.66802632658154
dish_1562790224,312.749756,116.0,30.397385,7.830093,6.847874,Sedang (300-600 kkal),0.05903339655172414,87.47455745417112,10.014515247135797,8.75827893531594
dish_1551237710,182.5,73.0,10.950001,0.0,18.98,Rendah (100-300 kkal),0.26,54.00000493150685,0.0,41.6
dish_1550875400,217.380005,159.0,18.417999,7.188,18.688,Rendah (100-300 kkal),0.11753459119496855,76.2544793390726,13.226607479376954,34.387707369865964
dish_1551563925,59.450001,41.0,2.46,0.615,8.61,Sangat Rendah (<100 kkal),0.21,37.24137868391289,4.13793096487921,57.931033508308936
dish_1551225106,149.559998,250.0,1.452,33.360001,3.825,Rendah (100-300 kkal),0.015300000000000001,8.737630499299685,89.22172090427547,10.230008160337098
dish_1550772270,235.410004,239.0,10.299001,24.686001,11.17,Rendah (100-300 kkal),0.04673640167364017,39.37428631962472,41.94554280709328,18.97965219863808
